id,name,taxa_kind_id_name,description,col_id,eol_id,Autore,"Inizio fioritura","Fine fioritura","Limite altitudinale inferiore","Limite altitudinale superiore","Ciclo biologico","Nome Italiano",Progressivo,Sinonimi,Diffusione
1613,"Rosa rubrifolia",Specie,"In località cespugliose.<br /><br />Ripetutam. rinvenuta nelle vicinanze di Bressanone, Bolzano, Trento: <em>R. cinnamomea</em> L. specie che viene anche coltivata e differisce dalla rubrifolia, perché raram. è più alta di 1,5 m. e non è glabra, che le sue fg. sono densam. pelose di sotto, le stipole dei getti sterili poi sono accartocciate e gli aculei ± uncinati; 2-4; P-E.",90d3730183ac36d935b1b48f9a5170ff,49298325,Vill.,Marzo,Agosto,700,1000,,,440,,
1612,"Rosa arvensis",Specie,"Freq. nelle siepi e nei boschetti.",2ac5d5c14fa8fd0d384c84eadb90b033,631612,Huds.,Maggio,Agosto,0,1000,,,439,,
379,Rubus,Genere,"(nome dato dai Romani ai Rovi e alle Rose selvatiche).<br />Per l'identificazione delle specie di questo gen.,  tra le quali esistono numerose forme intermedie, derivate da incroci spontanei, fa d'uopo raccogliere d'uno stesso individuo:<br /><ol><li>la parte di mezzo di uno dei giovani rami ± arcuati e senza fi (turioni) che si sviluppano in primavera da gemme alla base della p.;</li><li>una porzione di ramo con fi. aperti e possibilm. anche con giovani fr.</li></ol>Di questo gen. furono tralasciate parecchie entità minori ed altre note solo di un numero esiguo di località.",219c780f9432d8b69d4a6821975241ee,30108,L.,,,,,,,,,
1570,"Rubus hirtus",Specie,"Freq. nei boschi in numerose forme.",2fde5ab607551a66801b3eb4496b0236,52557187,WK.,Giugno,Novembre,700,1000,,,,,
1569,"Rubus tomentosus",Specie,"Su pendii sassosi e soleggiati, su pascoli cespugliosi.",a864a5ae917f7ab996cb7c81f7a20f5b,51504087,Borkh.,Marzo,Agosto,0,1000,,,,,
1568,"Rubus macrostemon",Specie,"Diffuso dal piano fin oltre i 1000 m.",21f167705f0c1768197f38f780d90264,625487,Focke,Marzo,Agosto,,,,,,,
1567,"Rubus ulmifolius",Specie,"C. nelle siepi e in luoghi boscosi.",e6bc721abacd741e95f20a6de9c2cb37,625649,Schott.,Marzo,Novembre,0,700,,"Rovo, Rogo",,,
1566,"Rubus nemorosus",Specie,"Freq. nelle siepi e nei cedui in numerose forme.",84bb2b9ed3ccafb21d243b4cdebd00ca,245267,Haync.,Marzo,Agosto,0,700,,,,"(= R. dumetorum Weihe)",
1565,"Rubus caesius",Specie,"C. nelle siepi, in luoghi sassosi incoltivati, in campi abbandonati ecc..",f853bfb7538aafdd7f4b1b5d6ff02013,623336,L.,Marzo,Agosto,0,1000,,,419,,
1564,"Rubus idaeus",Specie,"C. al margine e nelle radure dei boschi dopo il taglio degli alberi e su pendii sassoso-cespugliosi.<br /><br />Il fr. del Lampone, apprezzato per la delicatezza del suo sapore, si presta, oltre che ad essere mangiato fresco, alla fabbricazione di uno sciroppo che fin dal medioevo ha trovato larghissimo impiego nella preparazione di bevande rinfrescanti e come correttivo delie medicine con sapore amaro o ripugnante. Per questo il Lampone, il cui fr., come risulta da ripetuti rinvenimenti dei suoi semi² in stazioni preistoriche, venne mangiato dall'uomo già nell'età della pietra, viene coltivato su larga scala in certi paesi, come in Inghilterra, in Francia, nell'Olanda e nell'America del Nord.<br /><br />²Propriam. noccioli, perchè i frutticini di cui sono formati i lamponi e le more (fr. composti detti sorosi) rappresentano delle minuscole drupe (come le ciliege) ciascuna col proprio nocciolo contenente il seme.",23398eb183cf39759f892a75d7183db6,625333,L.,Marzo,Agosto,1000,3000,,Lampone,418,,
1563,"Rubus saxatilis",Specie,"Freq. in luoghi sassosi, boscoso-cespugliosi ed umidi, nonché tra i Mughi e i Rododendri.",f2a756357de67a28bafe67380b193074,632246,L.,Marzo,Maggio,1000,2200,,"Rovo erbaiolo",417,,
377,Crategus,Genere,"(dal gr. krataigos, nome del C. azarolus).",e25b333929ff5f1b56db9696a200290b,29927,,,,,,,,,,
1562,"Crataegus monogyna",Specie,"Freq. nelle siepi e fra cespugli; anche coltivato come p. ornamentale, talvolta a fi. doppi. Verso N. fino in Val di Vizze a 900 m. e in Val Passiria sul versante merid. del M. Muta ad oltre 1000 m. (Zenari).",a69c5fa0629a29945a3878a5c9600d22,628306,Jacq.,Giugno,Agosto,0,1000,,Biancospino,,,
1561,"Crategus oxyacantha",Specie,"Soltanto coltivato per siepi.",83ec4f1e3da093472ae8a3d10600ca23,630630,Jacq.,Marzo,Maggio,,,,Biancospino,,,
1560,"Crategus azarolus",Specie,"Qui e lì coltivato presso il piano per i suoi fr. ; originario dei paesi bagnati dal Mediterraneo or.",e60acb0f458f7e42fadf231d661306a3,1258189,L.,Marzo,Maggio,,,,"Lazzeruolo, Azzeruolo",,,
376,"Malus communis",Specie,"<div>(nome del Melo presso i Romani).</div><div><br />Arbusto od albero alto fin oltre 10 m., spesso ± spinoso come p. selvatica, albero inerme come p. coltivata o inselvatichita. La p. selvatica [ssp. silvestris</div><div>(L.)] ha fg. con picciolo lungo fino a 3,5 cm., glabro o poco peloso, lamina ovato-rotonda od obovata, glabra su ambedue le facce e lucida di sopra da adulta; fi. con pt. non più lunghi di 2 cm. e. fr. piccoli (diam. fino a 2,5 cm.), acerbi. Qui e lì (ma in più di una valle non accertato) in boschi radi, in luoghi cespugliosi su pendii soleggiati e sassosi, da presso il piano fin oltre i 1500 m. Nella p. coltivata le fg. sono permanentem. ± biancastre-tomentose di sotto e i fi. sono più grandi (pt. lunghi fino a 3 cm.).<br /><br /></div><div>Anche la coltura del Melo è assai antica e si perde nella preistoria. Già nei primi secoli dopo Cristo si distinguevano dai Romani numerose var.</div><div>La mela, sia cruda che cotta, è uno dei frutti più sani e più desiderati a tavola ed enorme pertanto è il suo consumo, anche considerato nella sola Europa. Nelle valli montane si usa ancora, benché in decrescente quantità, per la confezione del sidro o vino di mele (noto già ai Greci e ai Romani) che possiede un grado alcoolico del 5-6%.</div><div>Sempre ingente è il suo impiego, insieme ad altri fr., nella fabbricazione di marmellate e di sciroppi.</div><div>La coltura del Melo, che nelia reg. si riscontra fino a ca. 1300 m., nell'ultimo cinquantennio si è sempre più diffusa, intensificata e razionalizzata, sia al piano che nella media montagna, con numerose var. in gran parte elette, che si distinguono non solo per eccezionale bellezza e delicatezza di sapore, ma anche per serbevolezza, per cui sono ricercate tanto sui mercati nazionali che esteri. La maggior produzione è data dalla Val d'Adige (soprattutto fra Salorno e Merano) e dalla Valle di Non.</div><div>Le var. più coltivate nel Tr. sono: Renetta del Canada, Mele rose, Renetta Champagne, Taffetà d'autunno, Bella di Boskoop, Napoleone, Gravenstein, Giallo nobile.</div><div>La produzione preponderante nell'A.A. è data dalla \'Rosa di Caldaro\', dalla Renetta Champagne e dalla Gravenstein, mentre le var. più ricercate sono i diversi tipi di \'Delicious.\', \'Morgenduft\', \'Jonathan\'e qualche altra.</div><div>La produzione media totale nel triennio 1958-60 è stata nel Tr. di q. 626.000 nell'A.A. di q. 2.311.400.</div><div>(Anche questi dati furono attinti alle stesse fonti di quelli del Pero).</div>",d038bd949f1618e96ae7fdb2d7a8dbcf,48382518,Lam.,Marzo,Maggio,,,,Melo,,,
375,"Pirus communis",Specie,"<div>(nome dato a questo gen. da Virgilio e da Plinio).</div><div><br />Alberello o albero alto fino a 20 m., con fg. ovali-ellittiche o quasi rotonde, per lo più minulam. seghettate, di un verde scuro di sopra, più chiare e glauche di sotto, glabre almeno da adulte; fr. conico o globoso. Selvatico o inselvatichito su pendii sassoso-cespugliosi, al margine dei boschi e nelle siepi e largam. coltivato.<br /><br /></div><div>Come p. selvatica o inselvatichita si presenta in 2 var. [costituenti la ssp. piraster (L.)] ± spinose e con fr. piccoli, a polpa dura e astringente: la var. achras (Gaertn), più diffusa, con fg. pelose, almeno da giovani, e sulle nervature + anche da adulte; fi. con cal. a tubo peloso e fr. a forma di trottola, e la var. piraster L. con fg. glabre anche da giovani; tubo del cal. glabro e fr. globoso. Come p. coltivata si distingue per un enorme numero di var. che costituiscono la ssp. sativa (Lam et DC.) tutte inermi e con fr. ± teneri, succosi, grossi o grossissimi.<br /><br /></div><div>Le pere sono iti generale assai ricche di zucchero, però meno digeribili delle mele. Il legno della p. è pregiato per lavori d'intarsio, denti di ruote ecc.</div><div>Il Pero è un albero di coltivazione assai antica, tanto che Plinio ne distingue numerose var. I peri coltivati derivano sicuram. da più specie di peri selvatici, delle quali almeno una parte originaria dell'Asia Minore.</div><div>Individui isolati di Peri coltivati si possono osservare nella reg. in vicinanza degli abitati rurali fino ad oltre 1400 m., ma i frutteti specializzati di Peri o promiscui col Melo non superano i 1000-1100 m. s.l.m. e si arrestano a N. nella conca di Bressanone o poco oltre.</div><div>La massima produzione di pere è data dalla Valle dell'Adige, da poco a S. di Trento fino a Merano, e dalla Valle di Non. La varietà più largam. coltivate sono nel Tr.: William, Curato o Spadone, Buona Luigia, Butirra Diel e Moscatella; nell'A.A. la Kaiser Alexander, la William, la Butirra d'Hardenponl e la Moscatella.</div><div>La produzione media totale di pere nel triennio 1958-60 è stata nel Tr. di q. 266.000; nell'A.A. di q. 454.800.</div><div>(Dati cortesem. favoriti dall'Ispettorato dell'Agricoltura di Trento per il Tr. e dal Sig. Dott. G.C. Faccini, capo dei Servizi Agrari della Regione, per l'A.A.).</div>",6b9a44b129b426ea50387193097e20c7,414311,L.,Marzo,Maggio,0,1000,,Pero,,,
374,Prunus,Genere,"(nome dato dai Romani a parecchie specie di questo gen.).",d6a529020b217e743beb20fd679b4acd,39934521,L.,,,,,,,,,
1640,"Prunus cerasifera",Specie,"Largam. coltivato in Val d'Adige e inselvatichito, cresce fin oltre i 1000 m. Originario dell'Asia occid. e della Penisola Balcanica.<br /><br />Una varietà di questa specie: var. atropurpurea Dipp. (più nota sotto il nome di <em>Prunus pissardi</em> Carr.), che si distingue per il colore fosco-porporino del fogliame e dei calici, e roseo dei pt., viene coltivata per ornamento nei parchi e per alberare vie cittadine (Trento) e stradali.",a9e58dc1ec93575b72c918c3a9cedcc5,301112,Ehrh.,Marzo,Agosto,,,,"Ciliegio-susino, Amoli",,,
1639,"Prunus spinosa",Specie,"C. nelle siepi e in luoghi incolti ed aridi; cresce fino oltre i 1300 m.<br /><br />Il Prugnolo ha leggio duro a fibra fine ed è perciò adatto per lavori al tornio. I fr. vennero probabilm. mangiati dall'uomo preistorico e furono usati, come i fi., a scopo medicinale, dagli antichi Greci e Romani.",7d989f133a0273a9422093d42f3d3d59,632461,L.,Marzo,Maggio,,,,Prugnolo,446,,
1638,"Prunus domestica",Specie,"Coltivato e non di rado inselvatichito fino a ca. 1200 m.<br /><br />È p. originaria dell'Asia occid., ma importata in Europa prima dell'Era cristiana, poiché già al tempo di Plinio si distinguevano diverse sorta di susine. Delle numerosissime var. coltivate, alcune delle quali vengono considerate anche come specie, parte hanno fr. ovoidali, porporini-bluastri o gialli con polpa che si stacca facilm. dal nocciolo, parte fr. globosi (sferici), porporino-violacei o giallo-verdastri, con polpa aderente al nocciolo.<br />La produzione annua media di susine in genere nel triennio 1958-60 è stata nel Tr. di q. 30.250. Di questa quantità oltre il 50% è da attribuirsi alla var. a fr. ovoidale-bislungo e di colore porporino-bluastro coltivata intensivam. nelle campagne di Dro e Ceniga (bassa Valle del Sarca).",c898bc675127972dd3fd1686911b5c16,301139,L.,Marzo,Maggio,,,,Susino,,,
1637,"Prunus cerasus",Specie,"Coltivato fino a ca. 1200 m. e inselvatichito; pare sia originario dell'Asia Minore.<br /><br />Si distinguono una var. detta \'Marasca\' a fg appena crenate e fr. di un rosso vivo, e 2 var. a fg. doppioni dentate, di cui una chiamata \'Amarena\' o \'Marena\' con fr. rosso pallido; l'altra con fr. porporino «curo e succo sanguigno, detta \'Visciola\' o \'Griotta\'.<br />Il legno di questa specie ha proprietà simili a quelle del legno di ciliegio; i fr. benché acidi, sono gustosi, ma trovano il loro speciale impiego nella confezione del \'maraschino\'.",aa086f66c2fbd144ec224386f13d7a2a,242597,L.,Marzo,Maggio,,,,Visciolo,,,
1636,"Prunus avium",Specie,"Coltivato, inselvatichito nei boschi montani Cresce fino a ca. 1600 m. La produzione di ciliege nel Tr. nel triennio 1958-60 e stata in media di 24,000 q. annui.<br /><br />I fr. di questa specie largam. coltivata in numerose var. venivano mangiati già dall'uomo preistorico, come fanno fede i resti di noccioli di ciliege rinvenuti in palafitte e terremare. Già parecchi secoli prima dell'Era cristiana i Greci distinguevano diverse var. di ciliege. Il legno dell'albero è di color rossastro ed è apprezzato per lavori al tornio e nell'industria dei mobili. Coi fr. che non vengono consumati freschi si preparano la marmellata e lo sciroppo di ciliege e, mediante distillazione, un liquore che ha fama di stomachico; i semi tostati forniscono un surrogato del caffè; schiacciati e spremuti, un olio.",bba26fe75aa6e47bb8adff436512e009,231737,L.,Marzo,Maggio,,,,Ciliegio,,,
1635,"Prunus persica",Specie,"Coltivato in numerose varietà e sovente inselvatichito. La p. resiste fin oltre i 1000 m., i fr. però maturano complctam. soltanto fino a 600 m.<br /><br />Il Pesco sembra originario della Cina centrale, dove veniva coltivato già 4000 anni fa. Fu importato in Italia dalla Persia nel primo secolo d.C. I fr. hanno usi analoghi a quelli dell'Albicocco; i semi servono per la preparazione di dolci (amaretti) e di uno speciale liquore, nonché all'estrazione dì un olio analogo a quello di mandorle.",b045e9ddaa3c680e7bc831133e79fa8b,631649,"Sieb.et Zucc.",Marzo,Maggio,,,,Pesco,,,
1634,"Prunus amygdalus",Specie,"Coltivato fino a 650 m.<br /><br />Sembra sia stalo introdotto in Italia dal Levante nel secondo secolo a.C. Si distinguono alcune var., le principali delle quali sono la var. amara, con semi amari, dai quali si ricava l'olio di mandorle amare, usato nella fabbricazione del sapone di mandorle amare e dell'acqua distillata di mandorle amare, che trova applicazione come calmante; e la var. sativa, ch'é la sola da noi coltivata, con semi dolciastri e mangerecci. Essi trovano larghissimo impiego nella confezione dei dolci e servono all'estrazione dell'olio di mandorle dolci, che viene usato come lubrificante per meccanismi delicati e in medicina come lassativo.",21d3a752a7b881d586abfa5ab01ea3b3,52320480,Stokes.,Marzo,Maggio,,,,Mandorlo.,,,
1633,"Prunus armeniaca",Specie,"Coltivato specialm. in Val Venosta, a monte di Merano; in luoghi riparati e soleggiati resiste fin oltre i 1300 m. La produzione media annuale, quasi esclusivam. venostana, è stata nel triennio 1958-60 di q. 19.000.<br />Originario della Mongolia e del Turchestan, sembra sia stato coltivato dai Cinesi già nel terzo millennio a.C. e importato in Italia dalla Grecia nel primo secolo dell'Era Cristiana. Coi fr. saporitissimi si prepara forse la più delicata della marmellate, mentre dai semi si ricava un olio che serve come surrogato di quello di mandorle.",a509c1b14c791b9b4e5517a0c370df4e,301091,L.,Marzo,Maggio,,,,Albicocco,,,
1632,"Prunus padus",Specie,"Diffuso nella parte media e sett. della reg. fin oltre i 1600 m.",f30ea75e36bcd9823e90a8361d8c8bbb,632532,L.,Marzo,Maggio,,,,Pado,,,
1631,"Prunus mahaleb",Specie,"Freq. sui colli, però anche nell'orizzonte montano (eccezionalm. fino a 1600 m. (Naturno).<br /><br />Il legno è odoroso e si presta per lavori al tornio; eoi rami diritti si fanno bastoni da passeggio, cannucce da pipa, bocchini ecc.",d88720ff36743fc6f07d58fa57fef888,628570,L.,Marzo,Maggio,,,,"Ciliegio canino",445,,
1630,"Prunus laurocerasus",Specie,"Coltivato come p. ornamentale.<br /><br />Originario dell'Asia occid., fu introdotto in Italia verso il 1550. Fornisce l'olio e l'acqua di Lauroceraso, quest'ultima usata come calmante negli attacchi d'asma e di tosse nervosa.",fd93f4e0c474a6904d2d1c4aa592240e,628559,L.,Marzo,Maggio,,,,Lauroceraso,,,
