id,name,taxa_kind_id_name,description,col_id,eol_id,Autore,"Inizio fioritura","Fine fioritura","Limite altitudinale inferiore","Limite altitudinale superiore","Ciclo biologico","Nome Italiano",Progressivo,Sinonimi,Diffusione
1725,"Astragalus frigidus",Specie,"Nei pascoli alpini di Fassa e nell'A.A.",171ca5d4f28c6e648ec9b58baae179ba,704265,"A. Gray.",Giugno,Agosto,,,,,,,
1721,"Lotus corniculatus",Specie,"C. in luoghi erbosi, ma anche in luoghi incolti e lungo le strade. Specie polimorfa; non rare sono: la ssp. tenuifolius L. propria di luoghi umidi, con foglioline lineari o lineari-lanceolate, non più larghe di 3 mm., mentre nella forma tipica esse sono obovato-cuneate; e, propria di luoghi aridi e soleggiati, la var. hirsutus Koch con f. densam. peloso e infiorescenza per lo più con 2-4 fi.<br />La ginestrina costituisce tanto allo stato verde che secco un buon foraggio.<br /><br />Noto soltanto dei dintorni di Bolzano è: <em>L. uliginosus</em> Schkuhr con fi. grandi, giallo-pallidi, per lo più solitari e legume largam. lineare, con 4 spigoli alati. In prati umidi e paludosi.",b3671f4d36bff9e9e8daf8238ae02476,702889,L.,Marzo,Novembre,0,3000,,Ginestrina,469,,
1720,"Lotus siliquosus",Specie,"Freq. in luoghi erbosi ed umidi.",09bdb5b93794177983e796e7baae87ac,702910,L.,Marzo,Agosto,0,1000,,"Loto dei prati",,,
1719,"Dorycnium pentaphyllum",Specie,"In luoghi aridi e soleggiati della parte merid. della reg. (a S. del parallelo di Merano). Comprende parecchie ssp. delle quali nella reg. è diffusa la ssp. herbaceum Rouy con capolini di 12-25 fi e cal. con denti lunghi appena metà del tubo, mentre la ssp. germameam Rouy con capolini di 6-14 fi., e cai. con denti lunghi quasi come il suo tubo, è nota solo di Mori e di Pregasina e dubbia per la zona collinare di Termeno.",b890bac30428cffef312d174c697c832,702870,Scop.,Marzo,Agosto,0,1000,,,468,,
1718,"Dorycnium hirsutum",Specie,"In luoghi sassosi e soleggiati dalla parte merid. della reg. (a S. di Merano) in Val d'Adige ed a occid. della stessa; 2-4;",2c99f7beb44c1854429856a3866f2c15,702868,Ser.,,,0,1000,,"Erba velia",,,
1715,"Trifolium striatum",Specie,"Su pendii soleggiati; freq. nei castagneti.",51acfa82fa68809b922fb2c65867605d,703455,L.,Marzo,Agosto,0,700,,,,,
1714,"Trifolium scabrum",Specie,"Su colli aridi e soleggiati; soprattutto nella Valle dell'Adige fino a Bolzano e di qui in quella dell'Isarco fino a Bressanone; pure nella bassa Valle del Sarca e nella bassa Valsugana(Telve).",765be50f4754e964db5134d9c8e0e7ba,703440,L.,Marzo,Agosto,,,,,,,
1713,"Trifolium incarnatum",Specie,"In individui singoli su prati con altre foraggere; qui e li anche coltivato e inselvatichito.",5f4d82499e26e02f9811410217b4a1a4,703405,L.,Marzo,Maggio,,,,"Trifoglio incarnato",,,
1711,"Trifolium pratense",Specie,"C. nei prati e nei pascoli ed anche in luoghi incolti. Negli orizzonti subalpino e alpino ha notevole diffusione nella reg. la var. frigidum Gaud. (= var. nivale Koch) con f. arcuato-ascendente o prostrato, cavo almeno in alto, abbon-dantem. peloso; capolini globosi, sessili, di diametro fino a 3 cm., ricchi di fi. per lo più bianchicci, ma non di rado giallognoli o rossicci.<br /><br />Il Trifoglio rosso è un'eccellente foraggera che viene seminata sia sola che mescolata ad altre erbe da prato. Come l'Erba medica poi (cfr. pag. 408) arricchisce il terreno di composti azotati e si usa perciò nella pratica della rotazione agraria; infine i suoi fi. offrono ottimo ed abbondante nettare alle api.<br /><br />Da non confondere col <em>T. noricum</em> Wulf., p. pure con f. peloso-lanoso, ma non più alto di 1S cm.; capolini grossi; cor. lunga il doppio del cai. e stipole gradatam. e lungam. acuminate. Riscontrato al Passo di Sella, sul M. Feudale (Predazzo) e sotto l'Alpe di Puez in Val Gardena a 2400 m. (Chiarugi); P.",fd8a7cb8a695e8a62b250001d537950e,703430,L.,Marzo,Novembre,0,3000,,"Trifoglio comune",466,,
1710,"Trifolium ochroleucum",Specie,"In luoghi cespugliosi e boschivi con vegetazione rada.",39d498c462468e56baca16f8289da55c,704123,Huds.,Giugno,Agosto,0,1000,,,,,
1709,"Trifolium alpestre",Specie,"In località erbose e cespugliose.",cbcc0eae0f4eed045302c15444bba9a1,704095,L.,Giugno,Agosto,700,2200,,,,,
1708,"Trifolium medium",Specie,"In località erbose anche alberate.",690bafe6dc25ff65fe4bd9e42250edd0,704120,,Giugno,Agosto,700,1900,,,,,
1707,"Trifolium rubens",Specie,"Su prati asciutti, in boschi radi, soleggiati.",97623ed0e561b38dbe58ef18ba062b5b,704132,L.,Giugno,Agosto,0,700,,"Trifoglio rosso",465,,
1706,"Trifolium arvense",Specie,"C. nei campi, su pendii-aridi e sabbiosi, prevalentem. a terreno non calcareo.",eab424abb40172678eadd8917d9a6959,703386,L.,Marzo,Agosto,0,1000,,,464,,
1705,"Trifolium fragiferum",Specie,"In luoghi erbosi e piuttosto umidi.",f74e146724a6cbb0ad95ca3024a4937c,703399,L.,Giugno,Agosto,0,700,,,,,
1704,"Trifolium pallescens",Specie,"Sui pascoli più elevati, su sfasciume di rocce.",a2c8f6c1920c4ade09e2d2005c5fb1f8,704124,Schreb.,Giugno,Agosto,1200,3000,,,,,
1703,"Trifolium repens",Specie,"C. ovunque dal piano fino in alta montagna.",a256342417b6d0a7f4d20d0489183b4b,703436,L.,Marzo,Novembre,,,,"Trifoglio bianco",463,,
1702,"Trifolium hybridum",Specie,"Nei prati piuttosto umidi.<br /><br />Viene anche coltivato.",96ac6138b3f8626c3c208fb4a4cd39fe,703404,L.,Marzo,Novembre,0,2200,,,,,
1701,"Trifolium thalii",Specie,"Nei pascoli alpini, su terreno calcareo.",6fb292dfb91c5dfa0541947aef53a0bf,703462,Vill.,Giugno,Agosto,1900,3000,,,,,
1700,"Trifolium montanum",Specie,"Nei prati e nei pascoli.",a9fb37f8958cfdbeac6ae8b30e06330f,703418,L.,Marzo,Agosto,0,2200,,,462,,
1699,"Trifolium alpinum",Specie,"Freq. nei pascoli di montagna.",e7b37104f08b1b1cdd83dc5c396e2947,704096,L.,Giugno,Agosto,2200,3000,,,461,,
1698,"Trifolium strepens",Specie,"In prati magri, nei boschi radi.",d96a33dafc41ad9e916bbad5bd9c775f,704100,Crantz.,Giugno,Agosto,0,1000,,,,,
1697,"Trifolium campestre",Specie,"Nei prati, nei campi abbandonati, in radure dei boschi.",0ae0b213d88da5ac2ff1d2fa0510ee69,703392,Schreb.,Marzo,Agosto,0,1000,,,,,
1696,"Trifolium patens",Specie,"In luoghi erbosi e piuttosto umidi.",4926925664ab703db8bf77d1afbc30ac,703425,Schreb,Giugno,Agosto,0,700,,,,,
1695,"Trifolium filiforme",Specie,"ssp. dubium. Nei prati magri ed umidi, talvolta assai numeroso.",b60e3f91b69e8c0f11e8ddf31814f7e2,52419130,L.,Marzo,Novembre,0,2200,,"(Sibth.) Gams",,,
1694,"Trifolium badium",Specie,"Freq. sui pascoli alpini, però non raro anche a quote inf.<br /><br />E' un ottimo elemento dei pascoli più elevati ed è importante anche perchè si insedia e si diffonde sulle alluvioni e sugli scoscendimenti di montagna, dove poche altre p. riescono a prender piede.",2b749431834cd536b7d66bf3a4fa6d08,704101,Schreb.,Giugno,Agosto,1000,3000,,,460,,
1692,"Melilotus officinalis",Specie,"C. in luoghi erbosi incolti e lungo le strade.<br /><br />Già rinvenuto come p. verosimilm. spontanea a Merano, presso Bolzano e a Stenico: <em>M. altissimus</em> Thuill. P. biennale con fi. gialli a carena lunga pressapoco come le ali e il vessillo; ov. brevem. peloso; legume con peli sparsi, acutam. carenato nel margine sup. In prati umidi, in vicinanza di fossi e canali; E.",14224ae76c0adc29ee8b759a82fcc640,704023,Lam.,Marzo,Agosto,0,1000,,"Vetturina gialla",459,,
1691,"Melilotus albus",Specie,"C. in luoghi arenosi, specialm. lungo i corsi d'acqua, gli argini ferroviari e al margine dei campi.",978515ccc48147d0072a2a132490721d,703240,Medic.,Marzo,Agosto,0,1000,,"Vetturina bianca",,,
1690,"Medicago rigidula",Specie,"Nei vigneti, sui muri e lungo le strade del piano e dei colli nei dintorni di Trento e Rovereto.",c6bf1e60adc178cb96bb983c5c246197,703649,Desr.,Marzo,Maggio,,,,,,,
1689,"Medicago minima",Specie,"In luoghi erbosi asciutti specialm. nel Tr. centro-merid.; nell'A.A. nei dintorni di Bolzano e fino alla latitudine di Merano e Vipiteno.",9216b8d343d9dcd8227582c1cc9ee7e0,703643,Desr.,Marzo,Agosto,0,700,,,458,,
1688,"Medicago carstiensis",Specie,"Al margine dei campi e dei prati nella bassa Valsugana.",c049b571dd9246a3e4b4aaaae0a14681,704010,Wulf.,,,,,,,,,
1687,"Medicago hispida",Specie,"Su macerie e al margine di strade. Indicata di Bolognano (Arco). Povo, Tergine e S. Crostoforo.",ea3b986f4ba01a767d658f97a7f35929,50958411,Gärtn.,Marzo,Agosto,,,,,,,
1686,"Medicago orbicularis",Specie,"Al margine dei prati o dei campi del piano in Val d'Adige; verso nord fino a Bolzano.",b2545ccbdac34231505331ff7f317ee9,703647,All.,Marzo,Maggio,,,,,,,
1685,"Medicago lupulina",Specie,"C. in luoghi asciutti, nei campi, nei prati, lungo le strade, Dosso alto (verso Porta Manazzo) (Valsugana) a 1700 m.; Malga Vallazza (Rolle) a 1850 m.; Val d'Udai a 1800 m.",fe768a2a83dc35004a840afd43b8671f,646897,L.,Marzo,Novembre,0,2200,,"Trifoglio selvatico",457,,
1683,"Medicago sativa",Specie,"Specie polimorfa; di particolare importanza le ssp.:<br />a) <em>ssp. sativa</em> Döll. Fi azzurro-violacei o lilla o biancastri, lunghi 9-11 mm.; legume ravvolto a spira (1,5-3,5 giri); f. eretto, alto anche oltre 1 m. Largam. coltivata quale p. foraggera; spontanea al margine dei campi, lungo le strade di campagna ed anche in luoghi incolti entro la zona delle colture. Legume ravvolto per 2-4 giri di spira e con un foro nel mezzo presenta: <em>M. prostrata</em> Jacq. Finora indicata solo di Bolognano (Arco) e per l'inizio della Vallarsa. P. con f. prostrato-ascendenti, alti fino a 4 dm.; fi. di un giallo citrino con peduncoli lunghi il doppio del cal. e riflessi dopo la fioritura. In prati asciutti, sul margine di strade.<br />b) <em>ssp. falcata</em>. L. Fi. intensam. gialli, in racemi brevi, simili a capolini; peduncoli fiorali più brevi del cal., eretti anche dopo la fioritura; legume di solito ± arcuato (fino a ¾ di giro), lungo 10-15 min.; f. ascendente o inferiorm. anche prostrato, alto fino a 7 dm. In prati asciutti e sassosi; al margine dei campi e delle strade di campagna ecc. fino al limite sup. delle colture;<br />meno notevole e di solito come l'orma ruderale:<br />c) <em>ssp. varia</em> Martyn con fi, screziati di giallo e di azzurro-verdognolo o brunicci. Entità di origine ibrida.<br /><br />L'Erba medica è forse la più antica delle p, da foraggio coltivate. Plinio la dice portata in Europa dall'Asia al tempo delle guerre persiane e Virgilio la menziona tra le p. coltivate al suo tempo in Italia. Essa fornisce erba abbondante, perchè permette diversi tagli all'anno e arricchisce il suolo di composti azotati (cfr. pag. 398). ti prato ad Erba medica o medicaio, dopo ch'è stato sfruttato per 2-3 anni per ricavarne foraggio, viene profondam. arato e le p. vengono rivoltate sotto. In tal modo le loro radici si decompongono e le sostanze azotate, dì cui sono ricche, si diffondono nel terreno, il quale risulta migliorato. Il contadino vi semina poi cereali, trasformando così il medicaio in campo, e dopo un paio d'anni semina ancora Erba medica. Questa alternanza di colture costituisce la cosiddetta \'rotazione agraria\', che si pratica anche con altre specie di Leguminose e soprattutto col Trifoglio.",844958276a11c113c1dfddd99641d4ea,703652,L.,,,,,,"Erba medica, Erba spagna",456,,
1681,"Ononis natrix",Specie,"Freq. in luoghi aridi e incolti.",2182a0185dd845484b8329430d0b62aa,703326,L.,Giugno,Agosto,0,2200,,"Erba bacaia",,,
1680,"Ononis pusilla",Specie,"In luoghi aridi e soleggiati del Tr. e del circondario di Bolzano; quasi esclusivam. in Val d'Adige e nelle sue immediate vicinanze.",50852c21c5439cab8a8c4a550ade0319,703339,L.,Giugno,Agosto,0,700,,,,,
1679,"Ononis spinosa",Specie,"C. in pascoli aridi, al margine dei prati, nelle siepi.<br /><br />Specie polimorfa, nella quale si distinguono diverse ssp. Tra queste abbastanza freq. :<br /><em>ssp. legitima</em> Briq. P. spinosa, senza stoloni sotterranei e con rami non radicanti; pilosità scarsa fi. ascellari, per lo più solitari; legume lungo quanto o più del cal. In luoghi aridi e soleggiati;<br /><em>ssp. austriaca</em> Gams. P. del tutto inerme, o raram. con spine ai rami inf. e raram. con stoloni; fi. solitari, formanti spesso lunghi racemi fogliosi; legume più breve del cal. Nei prati umidi;<br /><em>ssp. procurrens</em> (Wallr.). P. con spine deboli o nulle, ma spesso lanosa; stoloni sempre presenti; f. sdraiato o ascendente, molto ramificato; fi. in racemi fogliosi brevi; legume più breve del cal.",63ee72be216e8e1c873740f1ad05602d,642874,L.,Marzo,Novembre,0,1000,,Stancabue,454,,
1678,"Ononis rotundifolia",Specie,"In luoghi rupestri o sassosi, soleggiati, ma anche in boschi radi, prevalentem. su suolo calcareo.<br /><br />Nota, oltre che del Doss Trento e di un punto presso il Poligono di tiro della città, soltanto di diverse stazioni della Val Venosta; P-E.",358db8eda0596c9b713a86b18c734d28,704058,L.,Marzo,Agosto,0,2200,,,,,
1676,"Cytisus hirsutus",Specie,"In luoghi erbosi e cespugliosi del Tr. e dell'A. A. merid.",61c3226a981f7732e7a61d1a60de1673,703845,L.,Marzo,Agosto,0,2200,,,453,,
1675,"Cytisus argenteus",Specie,"In luoghi aridi, sassosi o rocciosi nella zona dei colli del Tr. merid. (a partire dal parallelo di Trento verso S.).",0a3e7beb7dcbfda00053cf2acd359027,703697,L.,Marzo,Maggio,,,,,,"(= Argyrolobium linnaeanum Walp.)",
1674,"Cytisus sessilifolius",Specie,"In luoghi asciutti, fra i cespugli; nel Tr. specialm. occid. e nel circondario di Bolzano.",ce53b3ba310eb059dc46aaa2001d440b,703766,L.,Marzo,Agosto,0,1000,,,,,
1673,"Cytisus nigricans",Specie,"Su pendii aridi, fra i cespugli.",b28d6a4a3859a88ef2e1b7373b9da89c,52203593,L.,Marzo,Agosto,0,1000,,,452,,
1672,"Cytisus purpureus",Specie,"In luoghi cespugliosi, nel Tr. e nell'A.A. merid.",235a8abbb90d7e5ce599d5e8c13d1602,703855,Scop.,Marzo,Maggio,0,2200,,,,,
1671,"Laburnum alpinum",Specie,"In luoghi boschivi; più diffuso della specie precedente.",1ee180efd7c84dedea87f410bde91747,703959,"Bercht. et Presl.",Marzo,Agosto,700,2200,,,450,"(= Cytisus alpinus Mill.)",
1670,"Laburnum anagyroides",Specie,"Sparso nei boschi di latifoglie del Tr. a occid. dell'Adige e in Vallarsa, nonché coltivato come p. ornamentale; P. velenosa.",98c20945d7efb8655e883ef5e7ff62a7,703960,Medic.,Marzo,Maggio,0,1000,,"Maggiociondolo, Avorniello",449,"(= Cytisus laburnum L.)",
1668,"Genista tinctoria",Specie,"In stazioni analoghe a quelle della specie precedente.<br /><br />È pure priva di spine: <em>G. sericea</em> Wulf. finora nota soltanto della parte, sup. della Vallarsa. È p. ramosissima, argentino-sericea, non più alta di 2 dm., con fg. lanceolato-lineari; fi. in racemi di 2-5; vessillo e carena pelosi; legume fittam. peloso; 3-4; P.",849a83ff389dd0dcd1ec9223c5ae6cf7,643982,L.,Marzo,Agosto,0,2200,,"Baccellina, Ginestrella",,,
1667,"Genista germanica",Specie,"Nei boschi radi e asciutti, su pascoli magri.",a87e61056a4f47fe55f9f684df245bcf,703920,L.,Marzo,Agosto,0,2200,,Scardicci,448,,
1666,"Genista radiata",Specie,"In luoghi aridi e soleggiati, su terreno calcareo nel Tr. e nel circondario di Bolzano. Sul M. Gazza fino a 2000 m. (Gams).",77600007ca2f5b8677fd21c7425a36e9,47116007,Scop.,Giugno,Agosto,0,2200,,,447,,
1665,Lathyrus,Genere,"(dal gr. làthyros = nome di un legume in Teofrasto).",6d1d6b29e32d44a38db485abbb56a8ee,27793,L.,,,,,,,,,
1664,Pisum,Genere,"(nome del pisello presso i Romani).",5fbbe0ee854caf8b5924dd95fd459d42,27825,L.,,,,,,,,,
1663,"Lens culinaris",Specie,"<div>P. annua con f. ramoso, alto fino a 5 dm.; fg. sup. terminanti in un cirro, con 4-7 paia dì foglioline oblungo-lanceolate o lineari; stipole lanceolate, intere o semiastate; fi. a 1-3 su peduncoli lunghi, cai. a denti lunghi e cigliati; cor; cerulea con venature lilla; legume quasi glabro, con 1-2 semi. Coltivata fino a mezza montagna, ma al presente in pochissime località (p. e. sul piano di Mollaro in Val di Non); raram. inselvatichita.</div><div>Anche la Lenticchia è p. di coltivazione remotissima, come attestano i rinvenimenti dei suoi semi in stazioni preistoriche e in tombe dell'antico Egitto, come pure la menzione che ne fa la Bibbia (piatto di Lenti di Esaù).</div><div>La Lenticchia selvatica, dalla quale è derivata quella coltivata è la <em>L. nigricans</em> Godr., che si distingue dalla precedente per le fg. sup. terminanti con una resta; infiorescenze più lunghe delle fg. ascellanti e cor. bianco-azzurrognola. Rinvenuta nei dintorni di Rovereto e più recentem. presso Nago (Gams).</div>",9256477027e336c247bf24e3a47be380,647510,Medic.,Marzo,Agosto,,,,"Lente, Lenticchia",,,
1662,Vicia,Genere,"(dal gr. bikion, indicante varie specie di p. a legumi, tra le quali le Vecce).",e6b35e0cc5146600ebbdf129a1c8e180,13463,,,,,,,,,,
1661,"Galega officinalis",Specie,"(dal gr. gala = latte e \'ago\' = conduco, perché fu attribuita alla p. la virtù di aumentare la secrezione del latte).<br /><br />P. alta fino a 1 m.; glabra, con fg. grandi, imparipennate, a foglioline oblungo-lanceolate; legume cilindrico, glabro, lungo 2-3 cm., con strozzature tra i singoli semi. Nei prati e in luoghi erbosi, umidi.<br /><br />Questa specie non è indigena nella reg., nella quale è stata introdotta con sementi da prato provenienti dalla penisola e vi si è naturalizzata.In passato le furono attribuite svariate virtù medicinali (contro il vaiolo, la peste e il morso dei serpenti, oltre a quella di promuovere la produzione del latte e del sudore).",d31044dc374903f31bcd5b63e5d1ead0,703112,L.,Giugno,Agosto,0,700,,Capraggine,470,,
1660,Onobrychis,Genere,"(dal gr. onos = asino e \'brykein\' = divorare).",21b770df19ec381a730d87d6bb95f9d0,13466,Mill.,,,,,,,,,
1659,"Hedysarum obscurum",Specie,"<div>(dal gr. hedys = dolce e \'aroma\' = odore).</div><div><br />F. eretto, alto 1-4 dm.; foglioline ovali o bislunghe, verdi-scure di sopra, pallide di sotto, stipole bifide, tra loro concresciute; fi. in racemi, cai. a imboccatura obliqua, vessillo più breve della carena; legume lungo 2-3,5 cm. con 2-5 articoli ovali. Nei pascoli alpini, dove costituisce una delle erbe più nutrienti per il bestiame; E.</div>",b89bde15ec11fadc0521d90df764e41d,,L.,Giugno,Agosto,,,,"Lupinella d'alpe",482,,
1658,"Cicer arietinum",Specie,"P. annua peloso-glandolosa, alta alcuni dm.; fg. con 7-15 foglioline, obovato-cuneate o ellittiche, seghettate; fi. solitari, ascellari, peduncolati, con cor. bianchiccia o lilla o porporina; legume lungo 2-3 cm., ovoideo-bislungo, peloso-glandoloso. In passato coltivato in più località della reg., ora di comparsa saltuaria o come relitto o come avventizi.",81fdeb3e7b6c48b3c04516beb8d30a9d,28158,L.,Marzo,Agosto,,,,Cece,,,
1657,"Hippocrepis comosa",Specie,"<div>(dal gr. krepìs = scarpa e \'hippos\' = cavallo, per gli articoli del legume ricurvi a ferro di cavallo).</div><div><br />F. prostrato-ascendenti: fg. con 7-15 foglioline obovate o più strette; fi. riuniti in 5-12 in ombrelle portate da peduncoli robusti c piuttosto lunghi. In luoghi sassosi e soleggiati, prevalentem. su terreno calcareo.</div><div> </div>",83abae1e7ab57781ea11d6def7f2b803,703956,L.,Marzo,Agosto,0,3000,,Sferra-cavallo,481,,
1656,Astragalus,Genere,"(dal gr. astràgalos = dado, per i semi angolosi di certe specie).<br /><br />Tutte le specie di Astragalus della reg. sono perenni.",278215580348a2813de49a628912f40f,47113496,L.,,,,,,,,,
1655,"Wistaria floribunda",Specie,"(dedicata a Gaspare Wister, rinomato anatomico di Filadelfia, vissuto dal 1761 al 1818).<br /><br />P. volubile, ornamentale, originaria della Cina, coltivata per rivestire chioschi e verande; Primaverile e spesso una seconda, ma assai più scarsa fioritura in estate.",d32311b4d6ef0e28a7dbe676b5442138,704192,DC.,Marzo,Agosto,,,,Glicine,,,
1654,"Trigonella caerulea",Specie,"(dal lat. trìgonum. = triangolo, per il contorno triangolare dei fi.).<br /><br />P. annua, intensam. odorosa, alta anche oltre 5 dm.; foglioline ellittiche o lanceolate, lunghe fino a 3 cm.; fi. cerulei, lunghi 5-8 mm., in infiorescenze lungam. peduncolate; legume ovale, eretto, rostrato. Coltivata negli orti e inselvatichita, specialm. nella parte sett. della reg.<br /><br />La p. disseccata e ridotta in polvere si aggiungeva in passato alla pasta del pane, per renderla aromatica; si usava pure per scacciare insetti molesti o parassiti,",30b6ffbd7d140328ec35c0cb75c8751e,644031,Ser.,Marzo,Agosto,,,,,455,,
1653,Melilotus,Genere,"(dal gr. meli = miele e \'lotos\', nome greco di diverse specie di Trifoglio).",7250e028cf14e139e3f23ec30e421260,28131,Hill.,,,,,,,,,
1652,Medicago,Genere,"(dal lat. medica, nome della <em>M. sativa</em>, che si supponeva proveniente dalla Media).",acf72b2f6c969e1fbb52f5b221322618,27787,L.,,,,,,,,,
1651,Trifolium,Genere,"(così denominato per le fg. composte di 3 foglioline).",5aa1c2616a8609e66953d61de1c878d7,47117019,L.,,,,,,,,,
1650,Dorycnium,Genere,"(dal gr. doryenion, nome usato da Dioscoride per indicare una p. vivente sulle sponde del mare).",957157e364463f97ec3c516852743e3a,27797,L.,,,,,,,,,
1649,Lotus,Genere,"(dal gr. lotòs - nome dato dai Greci a diverse p. che si distinguevano per qualche pregio particolare c specialm. per 1 fr. commestibili o per il foraggio abbondante da esse prodotto)",c8aee5f9705134e1ee5d8d2513a61f4f,,L.,,,,,,,,,
1648,Phaseolus,Genere,"(dal gr. fasèolos e fàselos; lat. fasélus, nomi coi quali si indicava nell'antichità un'altra specie di leguminosa, simile al fagiolo).",569510932dd052d24a0573bd5c334539,28260,L.,,,,,,,,,
1647,Ononis,Genere,"(forse dal gr. onos = asino e \'oninemi\' = giovo, cioè p. che giova agli asini).",9e727ea86001bb02ad5114ac1e4771cc,27875,L.,,,,,,,,,
1646,"Anthyllis vulneraria",Specie,"(dal gr. anthos = fi. e \'iulos\' = lanugine, per la pubescenza del cai.).<br />P. più spesso perenne, con f. sdraiati o ascendenti, alti fino a 5 dm.; fg. imparipennate (talvolta però in parte semplici) con 1-7 paia di foglioline laterali e la terminale assai più grande; denti del cai. molto più brevi del tubo ch'è rigonfio; cor. per lo più gialla. C. nei prati e nei pascoli asciutti, come pure in luoghi sassosi a terreno calcareo; 2-7; P-E.<br /><br />È specie variabile, sia nelle fg. come nel colore dei fi., che nella porzione sup. della cor. passa dal bianco-giallognolo, all'aranciato e persino al rosso.<br /><br />In montagna non è rara la var. alpestris Kit., piccola, colle fg. basali per lo più semplici e i fi. giallo-pallidi; sul Piz Lat fino a 2600 m. (Bolzon).<br />Per le loro proprietà astringenti le fg. si usarono in passato per curare le ferite e in infusione come depurativo del sangue.<br /><br />È nota finora soltanto dei versanti or. (Susà) e merid. del M. Marzola (a. E. di Trento), del M. Gazza, del Corno di Tres (Gams), e del M. Pavione: A. montana var. jacquinii Beck. P. cespitosa, pelosa, con f. alto 1-3 dm.; fg. con 8 a 20 paia di foglioline. la terminale non più grande delle laterali; denti del c9l. lunghi come il tubo, che non e rigonfio; cor. roseo o porporina (talvolta bianca). In luoghi rocciosi; 3-5; P.",f6683fcfe5333dc386bc101887caed50,47115955,L.,Marzo,Agosto,0,3000,,,467,,
1645,Laburnum,Genere,"(nome usato da Plinio per le 2 specie, di questo gen.)",b4f9c861d89ad7f347708bc038070874,27794,Medic.,,,,,,,,,
1644,"Sarothamnus scoparius",Specie,"(dal gr. saros = scopa e \'thamnos\' = arbusto).<br /><br />Arbusto alto da noi 1-2 m.; fg. (per gran parte prontam. caduche) con foglioline lunghe 1-2 cm., da obovate a lanceolate, peloso-sericee specialm. di sotto; fi. ascellari, formanti, dopo cadute le fg. apparentem. lunghi racemi; pt. di un giallo intenso; legumi bislunghi, compressi, glabri sulle facce e lungam. pelosi nel contorno. Abbondante in luoghi cespugliosi da Lodrone a Riccomassimo (Valle del Chiese) fin verso i 700 m.",91fa5186644c7da673f898207b50392a,703895,Wim.,Marzo,Maggio,,,,,451,,
1643,"Spartium junceum",Specie,"(dal gr. spartion o sparton, nomi dati dai Greci a diverse p. giunchiformi).<br /><br />Arbusto (in climi più caldi anche alberello) con rami verdi, giunchiformi e poche fg. oblungo-lineari, assai presto caduche; legume lineare, compresso, nero a maturità. Su pendii soleggiati e sassosi nei dintorni di Arco, Riva, Torbole e Nago. Recentem. diffusa a scopo ornamentale in tutta la bassa Valle del Sarca e in Val d'Adige al piano.",e287bdd80d40082fc60d201639889c3c,703629,L.,Marzo,Maggio,,,,Ginestra,,,
1642,"Lupinus polyphyllus",Specie,"(dal lat. lupus = lupo).<br /><br />P. coltivata per ornamento, alta oltre 1 m.; fg. per lo più con 13-15 foglioline lanceolate; fi. in lunga infiorescenza spiriforme, azzurri, porporini o rosei. Originario dell'America nord-occid.<br /><br />In passato si coltivavano nella reg. due specie annue e di origine mediterranea di <em>Lupinus</em> per utilizzarne i semi quale surrogato del caffè. Erano il <em>L. angustlfolius</em> L., con fi. per lo più di un azzurro pallido e foglioline lineari e il <em>L. hirsutus</em> L. con f. densam. irsuti per peli ferruginei; foglioline ovaio-bislunghe e fi. azzurri.<br /><br />Probabilm. ambedue queste colture sono al presente completam. abbandonate.",9c8d5ce4ae37dceebd5dec2d11956576,704005,Lindley.,Marzo,Agosto,,,,,,,
1641,"Sophora japonica",Specie,"(dall'arabo \'Soferà\', nome d'una specie di Cassia).<br /><br />Albero ornamentale somigliante alla Robinia, dalla quale differisce per le fg. a foglioline ovali-lanceolate, acute, oltre che per i fi. Originaria all'Estremo Oriente, dove i bottoni dei fi. e le fg. vengono usati per tingere in giallo le stoffe. Di questa p. sono alberate alcune vie di Trento.",55933fde1ef4b98b216ea29b55210988,50501963,L.,Giugno,Agosto,,,,Sofora,,,
1640,"Prunus cerasifera",Specie,"Largam. coltivato in Val d'Adige e inselvatichito, cresce fin oltre i 1000 m. Originario dell'Asia occid. e della Penisola Balcanica.<br /><br />Una varietà di questa specie: var. atropurpurea Dipp. (più nota sotto il nome di <em>Prunus pissardi</em> Carr.), che si distingue per il colore fosco-porporino del fogliame e dei calici, e roseo dei pt., viene coltivata per ornamento nei parchi e per alberare vie cittadine (Trento) e stradali.",a9e58dc1ec93575b72c918c3a9cedcc5,301112,Ehrh.,Marzo,Agosto,,,,"Ciliegio-susino, Amoli",,,
1639,"Prunus spinosa",Specie,"C. nelle siepi e in luoghi incolti ed aridi; cresce fino oltre i 1300 m.<br /><br />Il Prugnolo ha leggio duro a fibra fine ed è perciò adatto per lavori al tornio. I fr. vennero probabilm. mangiati dall'uomo preistorico e furono usati, come i fi., a scopo medicinale, dagli antichi Greci e Romani.",7d989f133a0273a9422093d42f3d3d59,632461,L.,Marzo,Maggio,,,,Prugnolo,446,,
